panel,dataset,recall_tag,paper_metric,frontier_rank,case_name,group_tag,recall,qps_2p4ghz,s_mem_cycle,plot_input,point_within_xlim,data_status,source_experiment,test_record_ref,yaml_generator_ref,result_summarizer_ref,final_selection_script_ref,rtc_extraction_script_ref,case_manifest_ref,yaml_ref,yaml_sha256,stats_ref,stats_sha256,yaml_ef_search,yaml_queue_size,yaml_warmup_size,yaml_gt_k,yaml_k_neighbors,yaml_n_query_limit,yaml_n_parallel_query,yaml_mfnns_enable,yaml_early_exit_enable,yaml_lb_et_enable,yaml_row_policy,stats_recall,stats_mem_cycle,stats_num_query
SIFT1M Recall@100,sift1m,r100,R100@1000,44,sift1m_r100_mfnns_subef_ef020_q010,subef,0.85863,1512004.37,1587297,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_subef_ef020_q010.yaml,c26c6d7b0d00dbc8957801d36d3bef096dd263672729b69404af7eb4085b6986,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_subef_ef020_q010_stats.yml,fb441c4b3442f816747d2a8e76828108f49c2e6132c703ed53843b640a1eb41f,20,10,9,100,100,1000,1000,1,0,1,OpenRowPolicy,0.85863,1587297,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,45,sift1m_r100_mfnns_subef_ef020_q015,subef,0.85864,1510719.499,1588647,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_subef_ef020_q015.yaml,4a8690c0604826189a9b0151d47b05925238501088a5b10f018b71376af3b00a,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_subef_ef020_q015_stats.yml,4dcef748890f5fafa4163467cdf077185f5be8612dceeebdbdb7fc7e37838b9a,20,15,14,100,100,1000,1000,1,0,1,OpenRowPolicy,0.85864,1588647,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,46,sift1m_r100_mfnns_ef020_q040,broad,0.85912,1507658.907,1591872,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/sift1m_r100_mfnns_ef020_q040.yaml,0a2d98a8119b33bc4832407bbb90191ac0199103593d8d88d8624eb995e7583d,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/sift1m_r100_mfnns_ef020_q040_stats.yml,eadd03c4f4ff0458429b3cc0d78f9256ea7c54072b5152a4fe1f3febaa249353,20,40,39,100,100,1000,1000,1,0,1,OpenRowPolicy,0.85912,1591872,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,47,sift1m_r100_mfnns_ef020_q080,broad,0.85986,1493166.895,1607322,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/sift1m_r100_mfnns_ef020_q080.yaml,1252f4ade966c51be0789074486bdaaad3022e03fa5499e566d77b37df316a9b,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/sift1m_r100_mfnns_ef020_q080_stats.yml,d2076854c2042f42892e8dba513203c2d70df5e50bf77dedfbae4828cd0f548a,20,80,79,100,100,1000,1000,1,0,1,OpenRowPolicy,0.85986,1607322,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,48,sift1m_r100_mfnns_lbqfill_ef020_q160,lbqfill,0.86197,1455937.861,1648422,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef020_q160.yaml,8b49f30993679200f68c1a72de6d5b02634fb8fc0770fed3e5bf2e56da1e7be0,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef020_q160_stats.yml,5a39503b119bc3165ddfd003f8e84d948d959ae2525f27071d5e3abe7cda24fe,20,160,159,100,100,1000,1000,1,0,1,OpenRowPolicy,0.86197,1648422,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,49,sift1m_r100_mfnns_lbqfill_ef020_q320,lbqfill,0.86724,1374927.172,1745547,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef020_q320.yaml,9708e24eca804852ed1ab3e5a9c5c40710628d0fc75750a34ff4b93401402559,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef020_q320_stats.yml,ba75d9b8e8ad4a207491aaa939e6ce8813f848e597985a013a136836431362de,20,320,319,100,100,1000,1000,1,0,1,OpenRowPolicy,0.86724,1745547,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,50,sift1m_r100_mfnns_subef_ef020_q001,subef,0.87051,1288713.767,1862322,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_subef_ef020_q001.yaml,ac1c83f1349c7d45f4a2116e3769e123e8602e10313c4bf9f46ec8e30d4a6ae5,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_subef_ef020_q001_stats.yml,6d79fd587f31a66e6635c15de2f20db5f6b1ff7cedc1a21d83075b6c7fb7cf44,20,1,0,100,100,1000,1000,1,0,1,OpenRowPolicy,0.87051,1862322,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,51,sift1m_r100_mfnns_subef_ef030_q015,subef,0.9109,1072028.237,2238747,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_subef_ef030_q015.yaml,cd06df885fa3b616bbe388d7518b556e943d083ce3ec06cd6855818fd460862a,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_subef_ef030_q015_stats.yml,6d2bdd29d6ad09178a5165889e4e5c92979a5b6f9edb0865b741ec162a347dcf,30,15,14,100,100,1000,1000,1,0,1,OpenRowPolicy,0.9109,2238747,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,52,sift1m_r100_mfnns_subef_ef030_q007,subef,0.91095,1070557.787,2241822,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_subef_ef030_q007.yaml,35e6ca9fbca5329c6600a1f63aa677aa081622c513ead3e4bcc915761730bc86,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_subef_ef030_q007_stats.yml,207eb59d6dd1f25ccd19e27222423c651090d09d660e734a3fca8c36b35e6866,30,7,6,100,100,1000,1000,1,0,1,OpenRowPolicy,0.91095,2241822,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,53,sift1m_r100_mfnns_ef030_q120,broad,0.91204,1042686.273,2301747,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/sift1m_r100_mfnns_ef030_q120.yaml,b1a04f0fdae51b8ecdd81d3bd6dd1ec98fa074a0afbdc228d7884f78c6bea41c,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/sift1m_r100_mfnns_ef030_q120_stats.yml,eddd647faa0fed81f3b687822a1dda531e2cfada0ea10c1fa63fcb44a41fefda,30,120,119,100,100,1000,1000,1,0,1,OpenRowPolicy,0.91204,2301747,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,54,sift1m_r100_mfnns_lbqfill_ef030_q240,lbqfill,0.9155,1002758.84,2393397,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef030_q240.yaml,a705f1a25ae782fab232f599116224ddffd1c5965b8fff3a15ad235b67d4bc91,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef030_q240_stats.yml,35cc5f15088f534ce155ccc0a54788df6b621a73281b08f1b0d75a59c335d47a,30,240,239,100,100,1000,1000,1,0,1,OpenRowPolicy,0.9155,2393397,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,55,sift1m_r100_mfnns_lbqfill_ef030_q480,lbqfill,0.92209,919171.5048,2611047,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef030_q480.yaml,20c5bb89b1f479fb4fa58f7556fba138db7cfe40b31c9bc483c9ab5edb94c465,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef030_q480_stats.yml,bb537e694c8dd74bbe35362e43f7b32a7d83254f49a9a264a831df646d645a59,30,480,479,100,100,1000,1000,1,0,1,OpenRowPolicy,0.92209,2611047,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,56,sift1m_r100_mfnns_subef_ef030_q001,subef,0.92315,892633.9844,2688672,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_subef_ef030_q001.yaml,2f13661d601b8334af1b9038cc11f3e65fea71cf6546592e8aef37aeab032916,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_subef_ef030_q001_stats.yml,9d93169022b7df6d5425ed3253df9a2b2c040480565d561fe73398fef7fd3239,30,1,0,100,100,1000,1000,1,0,1,OpenRowPolicy,0.92315,2688672,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,57,sift1m_r100_mfnns_subef_ef040_q030,subef,0.93724,822179.1035,2919072,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_subef_ef040_q030.yaml,6ca160b087aa87af8af3ea0685d36b3602f0e0940acd4d3946654003163f71b3,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_subef_ef040_q030_stats.yml,e1da7c5de0e8467763d0068413ba804394a73daf0db3e260af043d0b576714c4,40,30,29,100,100,1000,1000,1,0,1,OpenRowPolicy,0.93724,2919072,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,58,sift1m_r100_mfnns_ef040_q160,broad,0.93815,777719.1248,3085947,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/sift1m_r100_mfnns_ef040_q160.yaml,96353729e92d10ea6057675837b717f2b3bf577bb2df041602f9c03c26e5ad28,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/sift1m_r100_mfnns_ef040_q160_stats.yml,71dbfbf8aef231eb04ac3873fcd44b09cade3cf8250acbea8e708668cc1e4f30,40,160,159,100,100,1000,1000,1,0,1,OpenRowPolicy,0.93815,3085947,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,59,sift1m_r100_mfnns_lbqfill_ef040_q320,lbqfill,0.94376,736665.887,3257922,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef040_q320.yaml,e74ac023367da13514446f4f8451a0c9daebc99b16f43c9428457f586ce60a0b,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef040_q320_stats.yml,689dc172c850128b532858faa58bf27546b5b47c0264cdaad080fb8fa0e829fa,40,320,319,100,100,1000,1000,1,0,1,OpenRowPolicy,0.94376,3257922,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,60,sift1m_r100_mfnns_lbqfill_ef040_q640,lbqfill,0.94929,665530.2737,3606147,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef040_q640.yaml,301a4defcf216bfd0d877e08c8574444ae67e796937be5633dd859d53812ea5c,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef040_q640_stats.yml,41fd7ad5e27fbfe1d05a5869b38d3d1745628e59ceb79ed253015e1640488360,40,640,639,100,100,1000,1000,1,0,1,OpenRowPolicy,0.94929,3606147,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,61,sift1m_r100_mfnns_subef_ef040_q001,subef,0.94963,660080.1667,3635922,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_subef_ef040_q001.yaml,ade73bc54e544b1b5b6113e81834dbfdd5d36796bfce451dd89f73b0033102bd,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_subef_ef040_q001_stats.yml,1ee5beb2d749078479c0f782d74831dd53f81d7e3bfba1743b06c6366ee5d7fe,40,1,0,100,100,1000,1000,1,0,1,OpenRowPolicy,0.94963,3635922,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,62,sift1m_r100_mfnns_subef_ef050_q037,subef,0.95238,654357.1187,3667722,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_subef_ef050_q037.yaml,9d51750267ad4d7711a0433b0fad1372b5c40df6e525278827735ddbec4038af,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_subef_ef050_q037_stats.yml,05c48578e92636839e2be5f5042a4ebbc8e2749eb80bb47a160c44a70553e36b,50,37,36,100,100,1000,1000,1,0,1,OpenRowPolicy,0.95238,3667722,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,63,sift1m_r100_mfnns_ef050_q200,broad,0.95403,609384.9858,3938397,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/sift1m_r100_mfnns_ef050_q200.yaml,d59e524ffe04a4fc41111b82e2372e572de58842db5aa987e0ef1791f02fa2a5,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/sift1m_r100_mfnns_ef050_q200_stats.yml,b77add65c821ba99d33e24ba63055ef960ed1e2254bf53d0a061f89bfa8af3b2,50,200,199,100,100,1000,1000,1,0,1,OpenRowPolicy,0.95403,3938397,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,64,sift1m_r100_mfnns_subef_ef060_q045,subef,0.96137,532384.2696,4508022,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_subef_ef060_q045.yaml,a1130e7423f44ecffbfbc0c78e35840f6cf4840af46824fdca07772539b5359a,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_subef_ef060_q045_stats.yml,01fee861a82afdfddc497f338bde997ff41da7cbf0a6e5dec10feca135c93ff5,60,45,44,100,100,1000,1000,1,0,1,OpenRowPolicy,0.96137,4508022,1000
